Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: C2.raw (F17)	Area: C4.raw (F18)	Area: C6.raw (F19)	Area: A1.raw (F1)	Area: A3.raw (F3)	Area: A5.raw (F5)	Area: D1.raw (F20)	Area: D3.raw (F22)	Area: D5.raw (F24)	Area: B1.raw (F7)	Area: B3.raw (F9)	Area: B5.raw (F11)	Area: B2.raw (F8)	Area: B4.raw (F10)	Area: B6.raw (F12)	Area: D2.raw (F21)	Area: D4.raw (F23)	Area: D6.raw (F25)	Area: A2.raw (F2)	Area: A4.raw (F4)	Area: A6.raw (F6)
Compound3368		C25 H38 N4 O2 S2			490.24482	10.057	195313.641847973	302750.763483296	315089.332320719	167487.332906804	177492.123122625	233073.461236175	342124.53278298	639006.710325554	12255306.9708552	273605.352216275	237775.73333804	271800.965847917	247181.151782752	229596.431676227	1157003.01404123	11772224.4925593	398691.011251739	266751.334742563	211113.315756716	329614.761703852	302081.493699624
Compound3369		C34 H35 F N2			490.279	18.173	12458913.0143032	28007059.1723941	6899519.23987866	4823885.42240558	4008929.56072104	3766938.74398287	4255225.68986778	4317302.37503873	3747840.66839458	5941161.36022149	11000374.3599579	4095915.16670137	5678341.48441912	2916207.14401126	7186188.09443517	3648874.89335216	5383927.0708064	3138340.16089359	31540843.2909026	24911034.1879944	25125392.8061866
Compound3370		C26 H38 N10			490.32631	25.231	29778372.7323426	85768335.2919304	52618201.9168464	5569254.35975205	2779641.01872085	2915968.03083856	3189283.55328656	5671824.62116319	30395632.3297411	3635257.31710858	4382805.78595754	7319692.80367615	10237752.4301599	6619447.86865233	6780181.03622247	32557043.9478911	3770136.63361474	6684931.48884149	73547879.9585443	86767895.4623493	77425328.347549
Compound3371		C17 H37 N3 O13			491.23184	35.303	17162612.0906876	20957911.0683023	21510186.7730885	52807297.4016719	28120275.4212045	9754176.4726356	38499751.9941671	45154366.7705159	23072889.317271	21949980.105943	25166702.9099442	20502542.9662942	31303334.6184806	55050781.5391755	23192993.0529457	44229487.208913	33186697.0252072	38055658.4275624	18240849.2506233	15259270.5679161	17208880.6020861
Compound3372		C16 H38 F N7 O9			491.26888	24.101	348999658.122695	331154370.267525	423866718.533659	32025377.6186245	27776410.5617203	26099249.8097083	174023566.201983	105730121.563737	20239837.3115812	116072773.488626	194888225.262681	165346561.53783	190033657.165644	78848702.6541741	149209518.528317	151059827.372402	131566711.714521	120404893.3937	163038925.583798	138557442.605769	253317823.936174
Compound3373		C16 H37 F3 N9 O3 P			491.26936	23.8	380625289.050251	408927956.399044	477679971.616022	1633276.78095694	2024557.03339018	1880542.62109538	153539023.85532	90009912.9287499	361636158.509901	2060651.14763235	2748400.00854875	2791278.34803332	3285398.61881924	2150072.47618121	2646436.05511131	245013716.81536	130209792.077875	167042444.721265	3348443.73680794	3543136.84523532	3761172.25822806
Compound3374		C28 H37 F4 N3			491.2929	16.633	73724993.8542168	76959744.6044981	101208279.911758	34806443.7577479	41579907.2849782	58729078.9501775	64411842.0431505	78931693.0115755	99844997.723412	68442191.9093642	123882816.098479	98276281.5427416	176507234.571892	97064591.9790999	99611744.1188658	148281166.640821	72011592.8318526	43218118.7774104	119708906.96816	61515682.2362297	173716761.536463
Compound3375					491.77074	24.105	204470456.533639	204693815.423499	257184601.636306	16443950.6687072	10822017.3686035	12371838.3130806	72965520.3541844	33326522.2358185	52628709.3718308	36660915.2084825	63754472.4336754	87884436.2138903	63840780.8609395	32133914.0599934	58484245.5105198	102373397.749807	68092842.0168644	73904199.1191363	69271782.8655777	56668114.2910733	152245601.910834
Compound3376		C29 H28 N6 S			492.20821	16.158	39440362.3220684	49484954.0322956	80405724.7666721	13469157.197239	17187009.0980181	12326130.2746202	32529735.2942757	50673083.3119884	74124771.6653696	83951408.5986651	49856220.1572149	55540368.5197752	81804211.4216817	45910724.4658257	84564338.6478131	61172088.7073966	55168763.7401306	51935201.0752812	30909018.0546319	36952418.4200234	69877268.4726103
Compound3377		C19 H27 F3 N5 O P S2	Other		493.13393	18.031	4660175.75324077	6244594.32347877	6848361.04077237	3747882.30860352	4406470.94035366	3953753.41027066	567388649.748296	32730669.3484613	5533468.24530329	18461483.5592392	7052498.16400117	5495460.04350379	5499193.91686238	4442621.00235551	5746844.24771231	6049550.00376501	69187263.9236382	5203123.23306541	5459466.37510556	5634983.6041569	6014907.40250233
Compound3378		C20 H32 F N3 O2 S4; C16 H28 N7 O5 P S2	Other		493.13566	16.807	2069302.21777019	4152120.96920902	3243454.69408962	1560026.44013937	2416470.69521962	2081464.14608358	471168292.700383	18386959.3058503	3263168.92956434	21923500.0299963	2369062.07078575	2269855.80696126	8669763.23107254	2539934.86687316	2437707.19324335	3149016.08652921	77912216.4664198	2804388.72158743	2916898.54917953	2580527.56905439	2755095.40182428
Compound3379		C29 H39 N3 S2			493.2577	23.834	288519149.623357	213686532.015014	240713446.723884	85022305.7940587	83424801.8772991	122166030.038821	169800870.116942	154538105.954591	262711963.310293	203691912.267258	377810711.577136	511673514.575598	549371782.533912	168113230.116578	306575235.161865	283682692.922434	332221651.204884	358464033.721181	244071577.974185	298318451.637337	541212836.51333
Compound3380		C18 H41 F2 N5 O4 S2			493.25795	17.498	166637968.868317	103130354.972092	160501213.835112	11864738.7513243	15168082.294048	31660060.368452	82195158.3554471	47339277.4643986	147925380.286662	73859091.3375133	94092105.6335013	115855252.827059	267683321.147025	70143678.8218907	108180735.897239	105644675.205137	112260560.224847	114275708.636544	85793745.1798829	115935121.757165	226522361.325988
Compound3381	1-[3-(Diethylamino)propyl]-2-(3,4,5-trimethoxybenzyl)-2,3-dihydro-1H-naphtho[1,2-d]imidazole-4,5-dione	C28 H35 N3 O5			493.25796	24.705	111466149.147159	153014815.088431	170125314.433763	44830505.849695	37158932.2670005	42981233.8839509	154621023.624238	86314408.2199509	83320005.0895974	153823324.662579	116435177.818455	134020576.271418	268407727.383337	101952914.92818	133498018.152207	122737330.369364	119697098.650839	68502818.5843263	179836807.569253	142505233.768675	361788022.744739
Compound3382		C17 H44 F3 N9 P2			493.31624	35.353	39338250.0544785	149965337.54866	70977171.0110718	484372844.579159	228606776.677374	132976630.981059	441023821.056491	376844267.829021	147447987.807188	108805878.684628	248224961.682714	485426951.877105	127112081.739755	323057301.980753	358365324.327567	330655351.176228	297120240.375508	140937410.359281	292911796.568776	190321101.376602	129171554.375613
Compound3383		C24 H52 F N5 O4			493.40053	31.328	5620379.36510229	1226715.52510877	797897.893190805	539734.217496212	24501444.7003011	478922.027744356	15870982.3884152	2417679.54002537	872971.104266001	47047778.1392387	46030007.6892608	120234739.695473	14307260.6281588	9742697.50637807	43480614.0537108	1865771.52871261	8307048.35507027	389315.684779837	400986.192142271	519247.883147305	595764.092425297
Compound3384					493.75923	23.325	5762919.57304963	9701830.71925388	7785696.84370485	9791346.74677529	4680293.0088911	5068937.27419933	31197235.5786223	8816724.94493265	4448227.19996458	2662412.99607998	9993269.45469685	27959255.3981868	4697290.08769008	2556371.937833	3538614.6124665	4799298.12296568	25151064.5603073	17541291.8769926	4520742.20044931	4398274.36940875	4535445.04455517
Compound3385		C32 H41 F2 P			494.29164	27.647	261381.006015609	1672056.74578652	928861.381867856	43590925.1517457	2726071.62800209	5174023.95152458	508641.01444431	1339161.11794051	771512.690217596	6861232.55962221	1986588.48403217	574815.644486856	1806922.80189169	1722789.18091294	1246693.98798826	385553.704572693	467873.277601897	277187.419250843	1119956.75027993	2207634.49152323	1803904.23207601
Compound3386		C8 H11 Cl F N O16 S2			494.91917	3.623	9839146.68639948	8829854.69921545	3051291.30759562	15200482.9815423	804629.931257541	3890656.35317024	4288233.10825229	20538921.5969215	34871198.1492942	1351472.61686556	21452383.7214755	3235479.01248398	25174115.3803958	15723871.1951874	33827406.0352916	24099943.0258951	5097549.7907116	30771210.3846503	19241724.3400682	22688163.9836487	19658195.730925
Compound3387		C22 H9 F3 N5 O4 P			495.03432	21.894	2868102.42476246	6325588.15695121	1545920.28203256	1112599.82910299	1461018.30025105	5031709.96267985	1335405.01671974	40179993.3345003	2466377.52780892	1222375.67617373	1735593.87192854	38373845.4177478	1949287.41878045	1419476.54374979	1583942.1369997	11724829.6401591	18482602.3815337	8816899.42722251	2347393.32382911	1999584.29587607	8359728.08389506
Compound3388		C24 H15 F N O6 P S			495.03444	21.6	8675732.06848076	3589830.87826264	8512961.27214091	1182433.97529909	19257272.9569414	51418157.135851	3644901.37176414	3123336.74873085	28958772.3643798	1917929.16644942	44186290.5076184	74411040.3075936	14821699.4970448	2467252.92211124	3601154.48305588	14672544.3417675	45482098.3561488	26336935.5935046	52197179.3759063	48860472.1170908	7352802.98053146
Compound3389		C20 H44 F4 N3 P3			495.26625	15.836	10395140.2049887	5915765.81189981	6236643.84908093	71572055.1520292	6959755.04466825	54509837.9815513	1276935705.98214	1077663144.03274	9329325.09152991	104520350.871337	451639545.990451	356082831.537869	2616375.37484788	26097089.4783363	5765594.79942526	11217239.683706	47597115.0322318	4328353.78750553	5575845.24648453	7443446.60471199	6986074.27050133
Compound3390		C20 H40 F3 N O9			495.26646	16.073	6653864.87891413	5915765.81189981	2669682.61424231	51594722.0472397	3336245.69678092	5093977.1216056	1287174537.16927	59000333.9927703	14255384.7975427	108431162.34833	471837027.894079	241958154.044745	10450080.4738709	3268008.57008781	3994487.56224979	10123896.4576608	358873256.06004	10385725.2850393	10044633.0628741	6462244.96210578	23006038.1938284
Compound3391		C23 H46 F N3 O7			495.33173	35.374	595868897.283874	1145419734.0843	683383564.076727	5159181.52541157	1334028915.74042	1527883506.11677	168299294.598767	2202050796.90948	1022017150.86779	295420866.411884	1157870936.50412	2056930634.21448	384879777.762024	1451748469.07664	1330552899.62272	1327204380.66	2528568258.65123	614745942.353581	2656850659.04776	2968973018.92408	789407391.992004
Compound3392	3-Hydroxy-2-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate	C24 H50 N O7 P			495.33199	0.527	6571973.77765775	5962196.94229222	7892857.81293976	125773.889534595	16224065.030719	11522011.1889415	11969661.3964416	6873882.37473716	16190024.4777782	147274.626317776	9727599.88469925	11675738.4871246	7398110.50939173	5663475.0888259	17197601.5135536	3772630.1783918	12609076.8494758	7714962.12492529	138047.153443419	23162910.6853668	10195556.2542175
Compound3393		C23 H46 F N3 O7			495.332	0.811	11332705.0494262	6280728.33703926	7037790.18787025	158467.355836086	10865629.8856073	19300713.3531903	11969661.3964416	6178582.97817137	15739080.121793	15489676.2017869	2334855.94151207	5524882.04828577	6451906.23860515	3376170.48248513	8769894.40264743	3440236.37276827	15248378.2576233	7189751.73391391	299788.308092989	40172813.5746096	11319863.6874044
Compound3394	3-Hydroxy-2-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate	C24 H50 N O7 P			495.33217	0.097	116382.823381206	117854.560797394	174210.633400182	114573.437287644	136265.553440906	117870.575398967	133749.650073755	119628.373046798	23223495.9970857	134159.484332714	105796.323412628	110692.246872089	100845.356778508	101836.456357003	103902.818976786	5061825.32590154	141709.217168508	133878.374199349	125753.739001902	109506.131311449	111331.247560358
Compound3395	3-Hydroxy-2-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate	C24 H50 N O7 P			495.33217	35.805	46359156.9203596	162901864.136268	57837008.8612857	337949.432864517	136585950.638173	120868369.508166	158599786.561262	135901256.941697	95628050.3992539	25142538.939207	45379977.1488449	279578970.891944	70954771.6301292	124153110.238488	136445126.799017	79481310.4296965	246015745.538252	124378546.917987	123211992.631552	48950555.2677685	58615203.4001346
Compound3396		C23 H46 F N3 O7			495.33229	1.416	5856700.84481586	4480747.73058062	5462928.29578527	617986.5944073	3408748.40245369	6007518.23189195	6477933.32680093	5323424.90502612	14738088.7877295	22060699.6576398	567912.258139623	3033878.05845992	3699873.55688738	3396195.78620623	8844635.43150313	4697198.79299011	11968500.5207743	13348962.2048259	441832.839771194	10486231.1549808	4954323.79387274
Compound3397		C29 H50 F N O4			495.37052	24.586	1444074828.62649	689673315.510665	865985682.269784	448105621.174503	599466804.016826	575213271.575684	744155570.106921	762287580.718699	1685384279.58966	993635678.708141	1735920826.68216	1962522246.6149	2844846135.03627	1539861604.73562	2056292193.53972	1563986278.23612	813479931.055389	2135177052.64794	844625717.858489	777642781.924806	1342510066.49703
Compound3398		C29 H50 F N O4			495.37061	25.012	82578352.1501577	314225666.842283	457982614.218562	274803664.025332	17252961.9303221	294086441.300066	553200147.431359	616607284.296439	153641215.734199	453888126.56292	579102270.613616	34338860.9329164	114786180.837502	350544683.296451	83323954.3133672	162946484.569985	596076601.292092	80226487.2550149	648017306.567564	382993981.497751	1422682324.064
Compound3399		C27 H55 F2 N O4			495.40965	25.175	16510826.3887051	52875856.1456763	29436082.5890956	18140888.7390997	16279370.339192	8201209.12762918	12156426.6729375	9846505.14155198	35105042.6993064	14223191.8894445	17981646.3474829	22907042.5080352	18174420.6318014	20243218.7437927	19424587.0589681	53321986.5019581	17513218.6823383	44095302.7017658	96225323.6659751	64621697.3045348	32664961.0608739
Compound3400		C23 H54 F N7 O3			495.42806	23.768	13525220.1405649	37248170.5212829	27555037.9016053	2526139.88925836	2149430.89306115	1996533.73001401	4920876.69810011	2359683.3394748	3680512.65849306	3885995.19133016	10227305.9534761	11780743.8136425	3426388.60434692	2671443.2101915	3138551.39755216	13921424.7774222	5944213.44424778	5481053.00824235	11669055.469662	20534671.4348624	16858275.5275937
Compound3401	MFCD00009745; 	C7 Br4 O4 S; 			495.62499	21.525	44689867.5022682	55011674.5650825	28608593.7577146	1557375.2657608	102894669.49731	71293393.1685485	2220738.05955964	98296578.5100837	27552403.3162366	9092056.26690618	58840193.1111036	67371996.3722921	11933907.5680536	37495878.7314848	67430614.0973744	51962078.9770036	56406495.1031833	26792872.2921425	74262426.6259633	36264883.1540064	30611670.1957533
Compound3402	MFCD00009745; 	C7 Br4 O4 S; 			495.62596	21.994	29345350.8256242	38157499.3024855	34903325.8576772	1255116.96161702	47731729.0184084	15143476.9700051	2970454.76467921	36636346.7638605	14839371.7125754	4543211.32368317	32522992.0304002	9918969.1777603	7300399.19945696	4402886.04469057	28149017.3477882	17183213.2308532	27241225.1934582	9032406.39506182	40246460.4553198	32921456.9482859	17086254.9949785
Compound3403					496.10899	4.364	3506096.1010191	9523400.93714146	4379811.89377852	34938720.7028949	11513261.3083229	13747787.0985019	18344359.3655919	14790715.3311125	3068453.36568385	3921969.58840867	3790729.49719784	2425858.37114916	3782652.56116215	5663454.01685904	4099477.11853799	9235046.65735846	10909901.1998834	6497613.71374022	9065532.40464731	14159154.4110519	5360462.58441707
Compound3404		C18 H45 N10 O4 P			496.33498	35.407	142694067.909489	288437849.139327	179490744.089191	4766933.79787225	1128020402.49669	585290167.633328	47770209.5803858	536311627.600714	473110877.120865	81421485.1129007	229710592.328584	509137893.090729	77398904.4224356	263684004.764952	404782208.239944	331040906.667473	438121028.676831	191804627.615006	580916043.646012	474882350.431732	248447691.363332
Compound3405		C31 H48 N2 O3			496.36583	16.519	256440875.394772	155817714.889301	413800368.196183	65876300.9188759	66760796.9716644	122023159.355794	90342325.6542906	127331482.272155	35225568.6100174	214067837.65894	297361205.846961	279800021.716151	647919324.97043	168947205.1941	261615272.802942	321343883.571783	219735211.294677	35687209.0555648	278535681.089346	414412477.365859	626187285.068486
Compound3406		C12 H32 N7 O12 P			497.18596	3.79	35253775.8782361	27051899.2520414	4502796.64975378	6446405.83640106	3030420.82091899	8247058.80750863	2193182.40473091	792742.64274321	16606418.527768	2045351.61445943	2331999.3230668	3044872.5707559	6785918.2257868	15816571.3778839	12030124.0954577	18896773.1366605	1821861.3702799	1608169.21846761	21755267.5989666	18988848.1497056	15699834.7888322
Compound3407		C22 H39 N7 O2 S2			497.25896	24.239	18628226.3463989	5214633.40683416	16921606.135759	1541050.856422	4137976.61715147	4204683.90026923	25561837.7621565	6682703.66987927	9020966.53592769	23814918.1624392	14372081.5395009	11157573.8414916	21060309.472255	5437561.71141962	15896615.8553713	19815127.3471048	19684871.5223749	19047537.6270694	9871744.22670526	21468500.0893025	39592281.4746541
Compound3408		C14 H37 F2 N9 O8			497.27498	17.808	3375753.99061068	4371639.62562609	4260801.18568459	2911743.2911441	2949945.82392196	82430923.6463664	6403274.00065736	3365765.18338082	4155008.06990309	3113910.30576109	3539836.0088493	3549088.7310106	3808193.50057915	3214762.66142364	3917038.81080448	4068857.77451327	3773185.52499935	3250733.74107546	4906213.28850803	4091218.79402931	5041625.43118341
Compound3409		C17 H36 F5 N7 O4			497.2758	11.448	694863.727952939	2992154.72945506	2705108.70377707	12826916.5562571	4597020.09104448	2518167.69591631	4573211.33824847	8477467.70766903	3040635.30346896	5226682.53466558	2423047.27983728	1462204.25503575	553996.641826311	3774305.09961838	6725603.85059348	7688284.7256499	3450794.68031396	1356251.02680148	1516715.65778766	3680899.57780559	2766963.32866635
