Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: A1-GenX-colon.raw (F1)	Area: A3-GenX-colon.raw (F3)	Area: A5-GenX-colon.raw (F5)	Area: B2-PFos-colon.raw (F8)	Area: B4-PFos-colon.raw (F10)	Area: B6-PFos-colon.raw (F12)	Area: D1-GenX-colon.raw (F17)	Area: D3-GenX-colon.raw (F19)	Area: D5-GenX-colon.raw (F21)	Area: B1-GenX-colon.raw (F7)	Area: B3-GenX-colon.raw (F9)	Area: B5-GenX-colon.raw (F11)	Area: D8-PFos-colon.raw (F18)	Area: D10-PFos-colon.raw (F20)	Area: D12-PFos-colon.raw (F22)	Area: A8-PFos-colon.raw (F2)	Area: A10-PFos-colon.raw (F4)	Area: A12-PFos-colon.raw (F6)	Area: C2-PFos-colon.raw (F14)	Area: C4-PFos-colon.raw (F15)	Area: C6-PFos-colon.raw (F16)
Compound3982		C15 H6 F N2 O17 P S	NA		567.91101	3.211	37618.0648114116	153764.899599669	6549.58692888549	213173.033473696	21517.251445885	18720.2706963589	83136.6866511052	179503.095435404	36662.6681951885	8306.5321435643	7356.574322077	39988.698329818	360152.703937032	25109.0055217613	40415.0952116014	191076.389270725	102399.397368678	19929.845096021	135745.188401162	69174.6225210774	87347.2943946322
Compound3983		C21 H34 F4 O9 P2	NA		568.16146	4.4	89351.0480639738	175174.919972386	103119.697620179	50765.7411614355	139830.574272355	119729.159762875	311286.833774448	416205.727767932	160151.76361119	56030.9172955986	129605.813415962	290136.126161988	136168.951945116	207810.993425332	109698.003289082	10116.088955968	49678.4975162331	157891.589644146	42415.7582229889	222451.292008231	241856.267956234
Compound3984		C25 H51 F N4 O P2 S2	NA		568.29582	23.9	46340.0536134123	46416.1621516197	38150.7620578875	33405.7520558529	49982.6490152342	30704.9095755278	28513.8666842211	150369.672472754	27942.9516931225	33351.9676204568	48053.9122346263	22569.935914099	73177.6118921384	48635.0470525402	917570.176350146	59480.8722358896	72654.9276079927	21481.3329743809	37728.1498019933	46527.0136018467	25053.2971460908
Compound3985		C22 H44 N6 O11	NA	Other	568.30669	13.009	97369.5696903566	150199.110857614	62760.3904395921	8791834.20150063	2190651.2124885	90738.7740300821	19579.7113269036	80421.6433504638	468236.726046154	86635.2731551977	203302.413385222	23056.5660651957	587648.552814136	52031.952642196	508515.609029652	16491265.2079378	233940.354959023	157561.868130713	11766071.5157992	481077.761802921	76945.4735764757
Compound3986		C25 H49 Cl F4 N2 O5	NA		568.32817	14.273	24121.1321548102	34285.7026043343	35793.9280685232	317521.930405707	82239.8191691215	41705.4230046201	15285.8329940372	30279.1211687386	49261.0834119486	26844.501224239	38203.7244060458	16540.5159501304	88647.3316833443	35107.9260460176	59224.0773467922	637450.551044972	32939.9391092131	30623.2697244694	531087.616434484	42863.7340196799	34567.7066151428
Compound3987		C27 H63 F N6 O P2	NA		568.45287	23.835	1333573.021247	5412734.48159159	2405736.8969032	490646.018726512	4239091.95791872	3723107.00387761	1955055.37245592	3911757.53030285	2979434.8473522	2397986.39140226	6402933.43693751	2550329.72840692	1753159.30245356	3078829.5776869	5206558.58661532	337950.8545033	2903988.12564542	2053768.53647363	540862.65605518	3650050.96821345	2733635.21812498
Compound3988		C28 H38 Cl2 N O P S2	NA		569.15148	25.783	49923.2718918654	27757.4576206285	16457.3934748611	28285.606585021	38350.8862733292	106628.600866827	14855.4213418771	37560.3822920384	20690.1903095246	33233.0477089526	28234.1599446804	15368.0711941664	95254.1750302286	27936.9134939278	115273.169558181	289216.469170392	401325.324130996	24694.3398513854	26270.7517088633	567570.479325046	40165.8607380108
Compound3989		C36 H42 F N P2	NA		569.27736	24.932	133274.489998912	353161.289192135	565800.727681659	36887.6631082137	80284.7223170613	124316.801056562	119275.914435385	291887.095547637	345949.720740914	198017.21602227	138740.516447881	125587.245652811	342305.743262032	836538.159391152	379834.329524896	71957.1448632268	138607.382083204	86844.0167680561	32347.5753787176	84474.7531332414	202958.742432706
Compound3990		C24 H54 F N7 O3 P2	NA		569.37737	24.794	112121.056335174	67006.4190446218	110970.69676853	611195.039434831	97041.7459217717	43323.4943922915	94268.8754004636	93953.4465845778	30322.6043000864	39737.5633356402	75727.4621317002	31309.6315524388	294080.576170745	61780.182791947	193432.211102334	2341680.78989594	101837.011014001	71173.6194714875	810450.428919375	160852.554206059	45323.16027384
Compound3991		C28 H58 F2 N3 O4 P	NA		569.41347	23.262	72880.923458941	72087.3723254516	51427.7054577155	5591225.3253212	2619989.7882756	563483.748280502	42214.0240841775	62365.3615330622	41957.7744954422	65206.7325963403	150898.754364514	97274.9499985964	102570.422748483	68333.4422084292	132885.578557629	15988051.2134086	1658196.68850489	633968.19546693	556905.768377565	1415661.43630971	61765.6629038731
Compound3992		C21 H35 Cl2 N4 O2 P3 S	NA		570.10729	20.254	24590.7359549374	36469.3608809701	28417.718631386	72441.3926750191	48915.455150818	34845.4406654052	20617.3172525214	35564.545019361	30588.0531415614	30824.9045923472	42924.9206336602	24280.1662762614	133936.241433867	32802.0206383967	58303.0400549352	59505.9763159098	5075568.77598962	23265.8185972625	41587.7712352483	53094.113210046	24260.2249810707
Compound3993		C18 H44 F2 N8 O10	NA		570.31476	16.574	79950.3611093417	361722.447816706	190769.318342529	104511.518860266	295299.675773392	209815.443749666	116431.040820333	405747.701081414	284315.09678915	206126.826105377	468653.01187322	171956.340213907	116576.422570343	196793.219690984	351460.710870978	149085.50188824	217104.472792925	213561.130191829	86335.7244313381	154607.753726228	169294.179932247
Compound3994		C27 H50 N6 O7	NA		570.37175	17.6	231088.132637558	320275.640968148	161068.618396215	35086.5426071087	138277.896982947	52659.4550211907	823488.004040871	383423.305987146	146196.252269673	172114.40270069	253714.947287964	174281.232854481	528742.947139036	225755.994737027	154528.225278776	340174.838273672	678853.498245656	38874.9943295705	71642.7311704117	93022.3888222627	223404.004318012
Compound3995		C27 H59 F N4 O5 S	NA		570.41692	23.45	72963.0261039627	72168.5810102445	51485.6403801216	1741442.91996487	813718.345345793	43437.0662588462	42261.5795056764	65742.272930561	38464.5646694675	52510.0881231295	73825.2356244584	34264.7601642604	122981.43016346	68410.4219732633	125135.098474361	685242.886455464	247396.030073769	74807.0810231936	1607980.85617597	176027.877858028	59051.7780509497
Compound3996		C22 H46 F5 N4 O3 P S	NA		572.29626	35.414	95935.1600511456	66307.1999822997	109302.803208198	78681.5944475588	128351.905389392	143736.613841432	177873.071768228	466729.265093183	258135.51584184	255048.244915617	638458.479322343	243499.961978221	203660.835715719	252971.125068613	1031411.62778764	32979.2739903802	53667.831386709	52843.5716799849	321914.991176061	398948.15799215	70065.1970130407
Compound3997		C21 H45 F4 N4 O7 P	NA		572.29674	35.178	179843.867445596	269807.882391448	261582.272150057	424845.651898188	784436.861062632	862503.401455865	177873.071768228	466729.265093183	255832.983665835	74173.5441234537	28955.6606951836	35937.9895868091	802205.571878625	255505.228961284	1031411.62778764	87655.572024637	140941.786617769	172198.803631665	321914.991176061	410871.997713397	202436.893097458
Compound3998		C18 H44 F4 N10 O6	NA		572.33988	21.49	35362.8624815685	42189.8355306105	33485.6859085209	1414079.92598601	573384.707052005	46130.1941209621	26328.8387449258	54401.2941827594	25769.3565486467	34829.3580602755	53269.6033814401	27901.5091658594	68533.8729506616	35751.054167631	73970.87888645	3146027.21842128	77061.795137146	52601.2579248387	2057435.46442308	125778.525792133	35243.0644466093
Compound3999		C36 H25 Cl F N O S	NA		573.13329	24.664	52499.466045353	47915.4201932896	34581.291474503	36840.8439530522	51877.9355166018	38554.2943056901	33683.2548232277	47567.0246966582	27856.0277037593	31838.8062129436	42632.5484290694	18570.2095457651	87418.4153851655	53401.8869763825	100087.928186018	632678.697396145	342877.063386835	27195.9747893851	41916.2946393753	53611.9585871438	31479.4887967986
Compound4000		C27 H40 F2 N10 S	NA		574.3145	25.523	32154.2422199881	31538.6042906156	23504.4031870632	51536.017406251	554621.1370263	279288.286796249	23436.4069141461	37532.3519409715	18413.9608740634	26174.3247590501	29165.9385848326	16438.985181853	60099.37356451	76467.6077466046	95570.3008270962	156999.090699066	68759.6837301104	50951.4262427229	88638.2585393867	358633.07972062	421776.186374823
Compound4001		C28 H56 F3 N O7	NA		575.40247	35.378	10752.4468444449	21823.6734842034	8666.05947674338	7347850.84423408	760696.804847458	62650.5502122229	13177.2275701331	14869.3854842716	6470.47551785149	8167.57361615554	73365.4738777922	12305.1493655536	16519.3313667051	35428.0985081043	13816.0700300868	8621524.81004377	415421.013605425	126809.781988297	10507409.9129382	1192306.90075913	162032.963293334
Compound4002		C30 H57 N O9	NA		575.40291	22.195	765674.599408583	3019627.95906635	1102539.85504744	47097686.4427481	144126872.641734	14860602.0210321	267490.298375886	1861032.20212647	2537775.02301753	8874177.12380845	11670829.2615804	9355016.20120775	13887526.2080524	1254481.57136979	5810025.5583786	122679604.801976	180557535.022977	71788053.7248054	40655416.1600828	32566653.9188577	32790495.1180192
Compound4003		C31 H60 F N O3 P2	NA		575.403	22.845	787133.5350192	1435737.91437869	1098622.26284558	90680612.6767781	86492236.6568878	4883784.28849426	93532.2235149318	1555842.33059341	642766.343383236	4905478.87520953	5602276.44207891	14841009.4141525	6104578.84963457	348262.577877178	5254956.6601169	28962233.4062647	10922098.3650491	10513968.232693	8609119.75669381	19112421.1697168	13915379.3278314
Compound4004		C28 H56 F3 N O7	NA		575.40309	22.603	381137.699483858	6133355.07844605	612778.920560846	73752548.2346092	15005665.4752166	59588316.8056323	383319.491062218	3816370.8237312	1047456.19964353	7553403.13376115	9585329.80375501	15662782.6401886	32231997.3381627	7026082.85958749	6374067.78431034	227710771.527272	27458356.5707338	6926910.32010307	29791417.1905237	59155426.3375958	11387019.8344778
Compound4005		C28 H56 F3 N O7	NA		575.40312	0.537	16082.4014191472	9956.12616277233	10937.4000212339	62569.984560955	1300155.33825434	11301.7383082005	10696.8607489007	12123.5504888382	13379.8226561554	10894.1078272378	20585.9783504052	9016.62380255811	23313.0410107664	25685.7346698295	25297.5519914002	18911.9240577577	1598090.14364073	11938.9299741769	60125.3755730602	695152.161542604	43857.8443101441
Compound4006		C2 H Br3 Cl3 F2 N2 O3 P S2	NA		575.57564	3.51	57946.109130593	320627.115051372	14393.7818596019	41453.9755743861	24471.4241412162	19555.2207070401	424708.709886338	523778.389669492	389487.08852665	11522.1091367951	17585.4816539788	78258.0005189788	469566.115489241	69664.0076237368	294958.462950892	21140.4374063104	18872.4736149941	14725.1265423517	29847.9737765012	72796.5025099444	17178.231740404
Compound4007		C34 H40 O8	NA		576.27342	27.13	175708.953268568	1323480.71958245	865712.16418907	298815.044448203	522354.748380403	701348.493472821	1671600.45978908	2442140.79625225	366774.182265665	758305.489534253	4477641.41533284	3053581.83390322	755048.710002186	144329.525295587	6095301.06483056	138331.96381838	171410.125028812	359385.200774047	221482.251449726	1442050.51720132	795783.411385857
Compound4008		C34 H40 O8	NA		576.27342	27.771	62691.3045321101	367303.126369386	197221.530024053	96608.4500426375	211865.336676527	319107.818601746	260646.375879167	368475.285885403	435268.605643632	134500.478804979	1067094.47702053	402659.58279657	422729.393600852	124830.125740605	1821415.05421536	203709.205327879	401435.151771885	420772.401128412	66661.0495882369	453715.196053345	193423.350761013
Compound4009		C35 H44 N8	NA		576.36732	21.436	100035.802295812	81665.7572034284	88473.7345114374	1240978.96061637	223072.240158095	85267.4185590211	53931.7879416419	91688.8287768317	1112932.17571945	153937.624582688	120802.332797973	232544.657873837	208408.210593225	111495.545628769	282241.553538894	873758.556163317	696041.412210792	57275.205953277	52262.1927844421	95792.9343725092	379404.95366713
Compound4010		C34 H61 F N4 O2	NA		576.47584	28.429	68302.3044395879	891692.013452542	283897.573053158	353651.424900223	1591465.6467706	623088.605997495	85227.8402231172	181728.468248275	159775.098848006	414607.8177352	667821.015828972	85067.6890679149	172090.345605694	210430.047559276	130036.34673819	1378568.96033219	1383297.36399623	508654.466535305	399782.930962251	215421.80045955	503557.723456759
Compound4011			NA		577.57264	3.477	59559.2608548075	393328.194558029	12797.3918351547	37394.9521060631	21757.3398398068	17386.3842214602	600803.008892436	534124.03913848	325017.971942343	10244.2114816836	15645.0722542038	102654.735839951	646536.838244582	78291.6141415543	466573.643859768	24822.1561757785	19424.5891786189	21168.6115425545	29495.7667797137	76533.6373260901	15004.0622797817
Compound4012		C34 H50 N4 O4	NA		578.38258	22.39	109166.545969997	164300.675101616	124954.920970028	62192.1043786535	689064.835466528	221903.109824077	288505.9535319	375142.192898416	1255439.97350078	82098.3169674312	237702.480371141	1075703.69547065	1011664.33489761	319645.815352332	521191.652734188	4097658.45186634	1517532.67318235	427065.116858803	137515.038581034	149872.184581406	493245.644128244
Compound4013		C23 H45 F3 N3 O4 P S2	NA		579.25406	35.375	705878.53545828	71102.2947138709	748859.283667691	1104837.76019624	1227714.36596388	1011089.61876928	456188.96773934	832439.691311603	506823.826152565	476809.760381016	687574.738657086	361689.208931874	2049174.62307094	1249720.14408708	2544320.77483556	21770.1993610753	147698.833894402	917163.152815802	3505347.24599767	4417293.13455794	823323.355054242
Compound4014		C34 H41 N7 O2; C28 H54 N O7 P S; C31 H45 N7 O2 S; C30 H47 Cl F N5 O3	NA; NA; NA		579.3362	20.706	157453.598036101	1011050.50041647	369784.65287208	2170141.46258212	3643569.40820757	2827285.09012452	671993.483213633	1793993.26570224	848456.504324273	1302466.25354609	1960881.03464798	910063.244331144	565763.777138711	1266195.43989781	750248.808501992	1723451.77115158	2184063.02582325	2666429.67962176	899109.589618358	645926.567982699	130325.047868567
Compound4015		C22 H44 O15 S	NA		580.24002	12.72	26812.4605487147	32438.9150175178	28710.7740170714	466852.17018526	83114.610436095	58801.3148974521	18527.7183361758	40330.4065402152	36895.1402459755	28832.9135476971	41361.8881628009	17680.2578421302	30470.125616267	39947.9864834071	48889.1262274076	805091.208435387	37019.972623121	57570.6504383646	316945.549380346	49215.4402144415	37069.2263497399
Compound4016		C20 H50 N6 O3 P2 S3	NA		580.2576	35.495	29726.6411653904	26173.4417241441	201852.27985937	389395.515427901	937239.118254087	859744.792514332	123403.352326364	184650.446570765	125575.647554789	137709.736394239	175848.266612494	80790.177502544	44761.2989138793	34823.1868452525	156685.545059047	17857.821648575	18591.4893380482	182528.951131305	908171.254827749	1300978.53230726	526912.52497884
Compound4017		C17 H39 F7 N10 O4	NA		580.3048	25.743	21809.6425935768	20997.7182058099	12449.5447425434	21397.2477043891	25584.8305633262	23241.9859900778	11237.6989070315	49205.0625240153	15651.5337853244	18955.2368503024	21358.32980091	11625.5037731595	36448.2004158111	21133.4714116479	786651.29145796	36736.0889028083	32500.5375529798	14906.2036679128	19873.0679508472	22751.1005983982	16536.6657287852
Compound4018		C26 H40 F3 N10 P	NA		580.31133	12.478	125941.851154407	467427.749605368	222781.744814152	270803.575313441	749252.508770048	117806.90593158	234413.920771424	226647.319291708	261564.541004227	243215.110890237	857886.443427517	139725.460385751	281831.299642727	944783.644562576	378209.673263226	455847.536790096	275551.478350267	270796.938934075	326500.634930081	388021.173063492	665765.79367315
Compound4019		C30 H51 F3 O7	NA		580.35765	23.147	71182.5464568031	312662.761462903	185136.189565989	5909458.85853614	4852433.9069253	1191395.48702329	49036.4674727021	426149.152212327	408276.539060449	1741897.26169056	2808137.99160951	2701691.39482469	763624.482791018	270082.611259554	445774.859108068	7227285.06531241	1530617.93927002	1300100.14865104	11531137.5145344	6116143.77840182	3792694.5145001
Compound4020		C28 H48 N6 O7	NA		580.35797	22.751	90174.1423571756	533342.105119185	97214.8474268536	9862937.06107769	12085411.3062191	213859.574663191	256457.807190409	1329593.21654697	392081.496684341	2537142.33836706	1886235.16309068	2777497.48426397	4467937.5947638	534578.408516851	1132248.52255491	34588591.4692906	11864966.2857943	2075578.46946407	10484121.1194115	4950708.69933822	2561271.7790548
Compound4021		C30 H51 F3 O7	NA		580.35808	22.264	136394.403460785	2492402.90027712	461510.676178788	33481791.4973158	37770796.4784855	17661056.5444124	147677.123398082	1331226.12043701	992567.029322798	4515574.65284697	4729325.42080396	8872516.30919966	4599383.8298862	691344.383877116	4124888.44013686	81594181.6830768	40318666.1767608	11342786.5537544	34207954.4512556	17551743.3686136	13772311.8985966
Compound4022		C37 H58 O P2	NA		580.39827	22.219	71096.3946394331	63001.8994889948	60423.8325116761	600222.677016576	195494.698043575	71358.0863524488	26785.6142210079	98327.366394162	420976.310777828	50500.7889402388	75480.966664667	117433.281951953	126848.329372794	75489.3646951178	203490.642412812	1022359.97154049	466165.565761315	51039.6319013867	92370.8820623739	66553.8792645317	129033.628038963
